DateTime,Rainfall
1928-11-03 02:00:00,0.01
1928-11-03 07:00:00,0.08
1928-11-03 09:00:00,0.02
1928-11-03 10:00:00,0
1928-11-03 12:00:00,0.01
1928-11-03 13:00:00,0.01
1928-11-03 21:00:00,0.25
1928-11-03 22:00:00,0.01
1928-11-03 23:00:00,0.09
1928-11-04 01:00:00,0.07
1928-11-04 02:00:00,0.03
1928-11-04 04:00:00,0.06
1928-11-04 05:00:00,0.02
1928-11-04 11:00:00,0.01
1928-11-04 13:00:00,0.01
1928-11-04 14:00:00,0.06
1928-11-04 16:00:00,0.03
1928-11-08 07:00:00,0.02
1928-11-12 12:00:00,0.01
1928-11-12 15:00:00,0.02
1928-11-12 18:00:00,0.1
1928-11-12 19:00:00,0.02
1928-11-19 18:00:00,0.58
1928-11-19 19:00:00,0.02
1928-11-19 20:00:00,0.02
1928-11-19 21:00:00,0.06
1928-11-19 22:00:00,0.16
1928-11-21 22:00:00,0.02
1928-11-21 23:00:00,0.08
1928-11-22 00:00:00,0.05
1928-11-30 05:00:00,0.01
1928-11-30 07:00:00,0.03
1928-11-30 09:00:00,0.02
1928-11-30 10:00:00,0.01
1928-11-30 11:00:00,0.01
1928-11-30 12:00:00,0.05
1928-11-30 13:00:00,0.04
1928-11-30 14:00:00,0.01
1928-11-30 15:00:00,0.02
1928-11-30 16:00:00,0.08
1928-11-30 17:00:00,0.46
1928-11-30 18:00:00,0.13
1928-11-30 19:00:00,0.01
1928-11-30 20:00:00,0.02
1928-11-30 21:00:00,0.06
1928-11-30 22:00:00,1.04
1928-11-30 23:00:00,0.02
1928-12-01 01:00:00,0.1
1928-12-05 08:00:00,0.01
1928-12-05 09:00:00,0
1928-12-05 10:00:00,0.02
1928-12-08 01:00:00,0.02
1928-12-08 02:00:00,0.01
1928-12-08 03:00:00,0.12
1928-12-08 04:00:00,0.01
1928-12-08 05:00:00,0.01
1928-12-08 06:00:00,0.13
1928-12-08 07:00:00,0.08
1928-12-08 08:00:00,0.07
1928-12-08 09:00:00,0.04
1928-12-08 10:00:00,0
1928-12-08 15:00:00,0.08
1928-12-08 17:00:00,0.02
1928-12-08 19:00:00,0
1928-12-08 20:00:00,0.09
1928-12-08 21:00:00,0.02
1928-12-08 22:00:00,0.1
1928-12-08 23:00:00,0.04
1928-12-09 00:00:00,0.03
1928-12-09 01:00:00,0.09
1928-12-09 02:00:00,0
1928-12-09 03:00:00,0.1
1928-12-14 09:00:00,0.02
1928-12-14 10:00:00,0.04
1928-12-14 11:00:00,0.03
1928-12-14 12:00:00,0.01
1928-12-14 13:00:00,0.04
1928-12-14 14:00:00,0.1
1928-12-14 15:00:00,0.01
1928-12-14 16:00:00,0.22
1928-12-14 17:00:00,0.08
1928-12-14 18:00:00,0.11
1928-12-14 19:00:00,0.01
1928-12-14 20:00:00,0.15
1928-12-14 21:00:00,0.07
1928-12-17 12:00:00,0
1928-12-17 15:00:00,0.01
1928-12-17 22:00:00,0.01
1928-12-17 23:00:00,0.04
1928-12-18 00:00:00,0
1928-12-18 01:00:00,0.04
1928-12-18 02:00:00,0.07
1928-12-18 03:00:00,0.02
1928-12-18 05:00:00,0.25
1928-12-27 17:00:00,0.02
1928-12-27 18:00:00,0
1928-12-27 19:00:00,0.02
1928-12-27 20:00:00,0
1929-01-01 01:00:00,0.05
1929-01-01 05:00:00,0.11
1929-01-01 06:00:00,0.12
1929-01-01 07:00:00,0.05
1929-01-01 08:00:00,0.05
1929-01-01 09:00:00,0.03
1929-01-01 10:00:00,0.05
1929-01-01 11:00:00,0.01
1929-01-01 12:00:00,0.01
1929-01-01 13:00:00,0.03
1929-01-01 20:00:00,0.01
1929-01-01 21:00:00,0.04
1929-01-05 20:00:00,0.05
1929-01-05 21:00:00,0
1929-01-05 22:00:00,0.04
1929-01-05 23:00:00,0.01
1929-01-06 00:00:00,0
1929-01-06 01:00:00,0
1929-01-06 02:00:00,0.05
1929-01-06 03:00:00,0.01
1929-01-06 04:00:00,0
1929-01-06 08:00:00,0.06
1929-01-06 09:00:00,0.02
1929-01-06 11:00:00,0
1929-01-10 02:00:00,0.05
1929-01-10 03:00:00,0.01
1929-01-10 04:00:00,0.03
1929-01-10 05:00:00,0.05
1929-01-10 06:00:00,0.04
1929-01-10 07:00:00,0.01
1929-01-10 08:00:00,0.08
1929-01-13 16:00:00,0.05
1929-01-17 07:00:00,0.04
1929-01-17 08:00:00,0.07
1929-01-17 10:00:00,0.01
1929-01-17 11:00:00,0
1929-01-17 12:00:00,0.01
1929-01-17 13:00:00,0.04
1929-01-17 14:00:00,0.04
1929-01-19 03:00:00,0.03
1929-01-19 04:00:00,0.08
1929-01-22 19:00:00,0.1
1929-01-22 20:00:00,0.01
1929-01-22 21:00:00,0.15
1929-01-22 22:00:00,0.1
1929-01-22 23:00:00,0.01
1929-01-25 04:00:00,0.04
1929-01-25 05:00:00,0
1929-01-25 06:00:00,0.01
1929-01-25 07:00:00,0.1
1929-01-25 08:00:00,0.15
1929-01-25 09:00:00,0
1929-01-25 10:00:00,0.01
1929-01-25 11:00:00,0
1929-01-25 12:00:00,0.04
1929-01-25 13:00:00,0.11
1929-01-25 14:00:00,0.02
1929-02-01 01:00:00,0.05
1929-02-06 01:00:00,0.11
1929-02-06 20:00:00,0.07
1929-02-06 21:00:00,0.01
1929-02-06 22:00:00,0.28
1929-02-06 23:00:00,0.02
1929-02-07 00:00:00,0.01
1929-02-07 01:00:00,0.03
1929-02-07 02:00:00,0.04
1929-02-07 03:00:00,0
1929-02-07 04:00:00,0
1929-02-07 07:00:00,0.02
1929-02-09 16:00:00,0.04
1929-02-09 17:00:00,0
1929-02-09 18:00:00,0.03
1929-02-09 19:00:00,0.02
1929-02-09 20:00:00,0.08
1929-02-09 21:00:00,0
1929-02-09 22:00:00,0.04
1929-02-20 02:00:00,0.03
1929-02-20 03:00:00,0
1929-02-20 04:00:00,0.04
1929-02-20 05:00:00,0.01
1929-02-21 03:00:00,0.05
1929-02-21 04:00:00,0.14
1929-02-21 05:00:00,0
1929-02-21 06:00:00,0.01
1929-02-21 07:00:00,0.25
1929-02-21 08:00:00,0.01
1929-02-21 09:00:00,0.03
1929-02-21 10:00:00,0.07
1929-02-21 11:00:00,0.01
1929-02-21 12:00:00,0
1929-02-26 00:00:00,0.02
1929-02-26 01:00:00,0
1929-02-26 02:00:00,0.1
1929-02-26 03:00:00,0.03
1929-02-26 04:00:00,0.06
1929-02-26 05:00:00,0.05
1929-02-26 06:00:00,0.01
1929-02-26 07:00:00,0.12
1929-02-26 08:00:00,0.03
1929-02-26 09:00:00,0.01
1929-02-26 10:00:00,0.03
1929-02-26 11:00:00,0.04
1929-02-26 12:00:00,0.01
1929-02-26 13:00:00,0
1929-02-26 14:00:00,0.07
1929-02-26 15:00:00,0.03
1929-02-26 16:00:00,0.03
1929-02-26 17:00:00,0.31
1929-02-26 18:00:00,0.02
1929-02-28 04:00:00,0.01
1929-02-28 05:00:00,0.01
1929-02-28 06:00:00,0.18
1929-02-28 07:00:00,0
1929-02-28 08:00:00,0.08
1929-02-28 10:00:00,0.02
1929-02-28 11:00:00,0.01
1929-02-28 12:00:00,0
1929-02-28 13:00:00,0.02
1929-03-01 01:00:00,0.02
1929-03-02 12:00:00,0.01
1929-03-02 13:00:00,0.01
1929-03-02 14:00:00,0.06
1929-03-02 15:00:00,0.04
1929-03-02 16:00:00,0.01
1929-03-04 14:00:00,0.09
1929-03-04 15:00:00,0.28
1929-03-04 16:00:00,0.02
1929-03-04 17:00:00,0.13
1929-03-04 18:00:00,0.06
1929-03-04 19:00:00,0.13
1929-03-04 21:00:00,0.06
1929-03-04 22:00:00,0.1
1929-03-04 23:00:00,0.02
1929-03-05 00:00:00,0
1929-03-05 03:00:00,0.03
1929-03-05 04:00:00,0
1929-03-05 06:00:00,0.06
1929-03-05 07:00:00,0.02
1929-03-05 08:00:00,0.01
1929-03-05 09:00:00,0.05
1929-03-05 10:00:00,0.17
1929-03-05 11:00:00,0.02
1929-03-05 12:00:00,0
1929-03-05 13:00:00,0.1
1929-03-05 14:00:00,0.01
1929-03-05 15:00:00,0.01
1929-03-05 16:00:00,0.05
1929-03-05 17:00:00,0
1929-03-05 18:00:00,0.03
1929-03-05 19:00:00,0.01
1929-03-05 21:00:00,0.27
1929-03-05 22:00:00,0.01
1929-03-05 23:00:00,0.05
1929-03-06 00:00:00,0.01
1929-03-06 01:00:00,0.04
1929-03-06 02:00:00,0.03
1929-03-13 19:00:00,0.01
1929-03-13 21:00:00,0.04
1929-03-13 22:00:00,0.19
1929-03-14 02:00:00,0.06
1929-03-14 03:00:00,0.02
1929-03-14 04:00:00,0
1929-03-15 17:00:00,0.15
1929-03-15 18:00:00,0.01
1929-03-15 21:00:00,0.07
1929-03-23 01:00:00,0.03
1929-03-23 10:00:00,0.11
1929-03-23 11:00:00,0.05
1929-03-23 13:00:00,0.37
1929-03-26 13:00:00,0
1929-03-26 14:00:00,0.02
1929-03-26 15:00:00,0.26
1929-03-26 16:00:00,0
1929-03-30 12:00:00,0.01
1929-03-30 13:00:00,0.01
1929-04-01 01:00:00,0.01
1929-04-01 18:00:00,0.05
1929-04-04 15:00:00,0.01
1929-04-04 16:00:00,0.02
1929-04-04 17:00:00,0.02
1929-04-05 09:00:00,0.06
1929-04-05 10:00:00,0.17
1929-04-05 11:00:00,0.03
1929-04-09 21:00:00,0.01
1929-04-09 22:00:00,0.03
1929-04-09 23:00:00,0.07
1929-04-10 00:00:00,0.06
1929-04-10 01:00:00,0
1929-04-10 03:00:00,0.19
1929-04-10 10:00:00,0.05
1929-04-10 11:00:00,0
1929-04-10 12:00:00,0.67
1929-04-10 14:00:00,0.01
1929-04-11 20:00:00,0.04
1929-04-11 22:00:00,0.01
1929-04-11 23:00:00,0.01
1929-04-12 00:00:00,0.11
1929-04-12 01:00:00,0.05
1929-04-12 02:00:00,0.04
1929-04-12 03:00:00,0.06
1929-04-12 04:00:00,0.05
1929-04-12 05:00:00,0.04
1929-04-12 06:00:00,0
1929-04-12 07:00:00,0.06
1929-04-12 08:00:00,0.8
1929-04-12 09:00:00,0
1929-04-13 21:00:00,0.01
1929-04-13 22:00:00,0.02
1929-04-13 23:00:00,0.02
1929-04-15 16:00:00,0.03
1929-04-15 17:00:00,0
1929-04-15 18:00:00,0
1929-04-15 19:00:00,0.01
1929-04-15 20:00:00,0.02
1929-04-15 21:00:00,0.11
1929-04-15 22:00:00,0.03
1929-04-15 23:00:00,0.01
1929-04-16 00:00:00,0.36
1929-04-16 01:00:00,0.16
1929-04-16 02:00:00,0
1929-04-16 03:00:00,0.01
1929-04-16 04:00:00,0.01
1929-04-16 05:00:00,0.06
1929-04-16 06:00:00,0.34
1929-04-16 07:00:00,0.02
1929-04-16 08:00:00,0.05
1929-04-16 09:00:00,0.01
1929-04-16 10:00:00,0.01
1929-04-16 11:00:00,0.02
1929-04-16 12:00:00,0.02
1929-04-16 13:00:00,0
1929-04-16 15:00:00,0.01
1929-04-16 16:00:00,0.01
1929-04-16 18:00:00,0
1929-04-16 19:00:00,0.01
1929-04-16 20:00:00,0.08
1929-04-16 21:00:00,0.03
1929-04-16 22:00:00,0
1929-04-16 23:00:00,0.05
1929-04-17 00:00:00,0.05
1929-04-17 01:00:00,0.09
1929-04-17 02:00:00,0.08
1929-04-17 03:00:00,0
1929-04-17 04:00:00,0.01
1929-04-17 05:00:00,0.14
1929-04-21 07:00:00,0.01
1929-04-21 17:00:00,0.01
1929-04-21 18:00:00,0.05
1929-04-21 19:00:00,0.03
1929-04-21 20:00:00,0.04
1929-04-21 21:00:00,0.08
1929-04-22 03:00:00,0.02
1929-04-22 04:00:00,0.08
1929-04-22 05:00:00,0.07
1929-04-22 06:00:00,0.06
1929-04-22 07:00:00,0.06
1929-04-22 08:00:00,0.06
1929-04-22 09:00:00,0.02
1929-04-22 12:00:00,0.16
1929-04-25 12:00:00,0.06
1929-04-25 13:00:00,0.22
1929-04-25 14:00:00,0
1929-04-25 15:00:00,0.02
1929-04-25 23:00:00,0.05
1929-04-26 00:00:00,0.01
1929-04-26 01:00:00,0.12
1929-04-26 02:00:00,0.01
1929-04-26 03:00:00,0.08
1929-04-28 13:00:00,0
1929-04-28 14:00:00,0.1
1929-04-28 15:00:00,0.06
1929-04-28 17:00:00,0
1929-04-28 18:00:00,0.07
1929-04-28 19:00:00,0.08
1929-05-01 01:00:00,0.02
1929-05-01 09:00:00,0.03
1929-05-01 10:00:00,0.01
1929-05-01 11:00:00,0.11
1929-05-01 13:00:00,0
1929-05-01 15:00:00,0.01
1929-05-02 17:00:00,0
1929-05-03 02:00:00,0.11
1929-05-03 03:00:00,0
1929-05-03 05:00:00,0.11
1929-05-03 06:00:00,0.03
1929-05-05 14:00:00,0.07
1929-05-05 15:00:00,0.07
1929-05-05 16:00:00,0.02
1929-05-06 19:00:00,0.05
1929-05-06 20:00:00,0.01
1929-05-06 21:00:00,0.01
1929-05-09 05:00:00,0.08
1929-05-09 06:00:00,0.12
1929-05-09 07:00:00,0
1929-05-09 08:00:00,0.01
1929-05-09 09:00:00,0.04
1929-05-12 19:00:00,0.01
1929-05-12 23:00:00,0.03
1929-05-13 00:00:00,0.01
1929-05-14 02:00:00,0
1929-05-14 04:00:00,0.09
1929-05-14 06:00:00,0
1929-05-14 07:00:00,0.03
1929-05-14 13:00:00,0.02
1929-05-15 05:00:00,0.15
1929-05-16 15:00:00,0.01
1929-05-19 14:00:00,0.05
1929-05-19 15:00:00,0
1929-05-19 16:00:00,0.05
1929-05-20 16:00:00,0.03
1929-05-20 19:00:00,0
1929-05-20 20:00:00,0.13
1929-05-20 21:00:00,0.04
1929-05-20 22:00:00,0.03
1929-05-20 23:00:00,0.02
1929-05-21 00:00:00,0.02
1929-05-21 03:00:00,0.04
1929-05-21 04:00:00,0.09
1929-05-21 05:00:00,0.02
1929-05-21 06:00:00,0.03
1929-05-21 08:00:00,0.13
1929-05-21 10:00:00,0.01
1929-05-21 20:00:00,0.03
1929-05-22 02:00:00,0.01
1929-05-22 03:00:00,0.05
1929-05-24 17:00:00,0.03
1929-05-24 21:00:00,0.1
1929-06-01 01:00:00,0
1929-06-05 20:00:00,0.07
1929-06-05 21:00:00,0.03
1929-06-05 22:00:00,0.02
1929-06-05 23:00:00,0.02
1929-06-08 01:00:00,0
1929-06-08 02:00:00,0.07
1929-06-08 03:00:00,0.01
1929-06-08 05:00:00,0.01
1929-06-08 06:00:00,0.01
1929-06-08 07:00:00,0.08
1929-06-08 09:00:00,0.12
1929-06-08 10:00:00,0.21
1929-06-08 11:00:00,0.01
1929-06-08 12:00:00,0.06
1929-06-08 13:00:00,0.07
1929-06-15 01:00:00,0.02
1929-06-15 02:00:00,0.18
1929-06-19 21:00:00,0.01
1929-06-19 22:00:00,0.54
1929-06-19 23:00:00,0.01
1929-06-20 00:00:00,0.32
1929-06-22 04:00:00,0.04
1929-06-25 11:00:00,0.02
1929-06-25 19:00:00,0.02
1929-06-25 21:00:00,0.01
1929-06-25 22:00:00,0.22
1929-06-28 14:00:00,0.01
1929-06-28 15:00:00,0.02
1929-06-28 16:00:00,0.01
1929-07-01 01:00:00,0.04
1929-07-01 13:00:00,0
1929-07-05 18:00:00,0.7
1929-07-05 22:00:00,0.01
1929-07-08 22:00:00,0.02
1929-07-14 17:00:00,0.37
1929-07-19 01:00:00,0.04
1929-07-19 02:00:00,0.01
1929-07-19 03:00:00,0.09
1929-07-19 04:00:00,0.03
1929-07-19 09:00:00,0.14
1929-07-22 10:00:00,0.11
1929-07-22 11:00:00,0.01
1929-07-22 12:00:00,0.08
1929-07-25 12:00:00,0.04
1929-07-25 15:00:00,0.04
1929-07-25 16:00:00,0.32
1929-07-26 00:00:00,0.04
1929-07-26 01:00:00,0.03
1929-07-29 18:00:00,0.03
1929-08-01 01:00:00,0.01
1929-08-01 21:00:00,0.01
1929-08-03 13:00:00,0.03
1929-08-03 14:00:00,0.01
1929-08-03 15:00:00,0.02
1929-08-03 16:00:00,0.03
1929-08-03 18:00:00,0.01
1929-08-03 19:00:00,0
1929-08-04 01:00:00,0.04
1929-08-09 03:00:00,0.01
1929-08-09 04:00:00,0.01
1929-08-09 05:00:00,0.01
1929-08-11 09:00:00,0.01
1929-08-11 10:00:00,0.04
1929-08-11 22:00:00,0
1929-08-12 00:00:00,0.06
1929-08-14 15:00:00,0.06
1929-08-14 16:00:00,0.02
1929-08-14 21:00:00,0.01
1929-08-14 22:00:00,0.07
1929-08-14 23:00:00,0.02
1929-08-15 00:00:00,0.03
1929-08-23 00:00:00,0.08
1929-08-23 01:00:00,0.03
1929-08-23 02:00:00,0.04
1929-08-23 03:00:00,0.29
1929-08-23 05:00:00,0.01
1929-08-30 02:00:00,0.05
1929-09-01 01:00:00,0.02
1929-09-05 11:00:00,0.06
1929-09-05 17:00:00,0.02
1929-09-05 18:00:00,0.03
1929-09-05 19:00:00,0.03
1929-09-05 20:00:00,0
1929-09-05 21:00:00,0.02
1929-09-05 22:00:00,0.04
1929-09-05 23:00:00,0
1929-09-06 00:00:00,0.16
1929-09-06 01:00:00,0.01
1929-09-06 03:00:00,0.29
1929-09-06 04:00:00,0.38
1929-09-06 05:00:00,0.37
1929-09-06 06:00:00,0.01
1929-09-06 07:00:00,0
1929-09-06 08:00:00,0.08
1929-09-07 22:00:00,0.47
1929-09-08 00:00:00,0.1
1929-09-08 01:00:00,0
1929-09-08 02:00:00,0.09
1929-09-08 18:00:00,0.04
1929-09-08 19:00:00,0.01
1929-09-09 00:00:00,0.01
1929-09-09 01:00:00,0.04
1929-09-09 02:00:00,0.01
1929-09-09 03:00:00,0.01
1929-09-10 16:00:00,0.32
1929-09-14 04:00:00,0.01
1929-09-14 05:00:00,0.1
1929-09-14 06:00:00,0
1929-09-14 19:00:00,0.01
1929-09-14 20:00:00,0.02
1929-09-17 08:00:00,0.01
1929-09-17 09:00:00,0.16
1929-09-17 10:00:00,0.01
1929-09-17 11:00:00,0
1929-09-17 14:00:00,0.07
1929-09-17 17:00:00,0.01
1929-09-17 18:00:00,0.02
1929-09-30 10:00:00,0
1929-09-30 11:00:00,0.04
1929-09-30 12:00:00,0
1929-09-30 14:00:00,0.01
1929-09-30 15:00:00,0.01
1929-09-30 16:00:00,0.05
1929-09-30 17:00:00,0.05
1929-09-30 18:00:00,0.01
1929-09-30 21:00:00,0.01
1929-09-30 22:00:00,0.01
1929-09-30 23:00:00,0
1929-10-01 01:00:00,0.03
1929-10-01 02:00:00,0.01
1929-10-01 08:00:00,0.01
1929-10-01 13:00:00,0.02
1929-10-01 14:00:00,0.03
1929-10-01 15:00:00,0.07
1929-10-01 16:00:00,0.02
1929-10-01 17:00:00,0.11
1929-10-01 18:00:00,0.08
1929-10-01 19:00:00,0.04
1929-10-01 20:00:00,0.12
1929-10-01 21:00:00,0.25
1929-10-01 22:00:00,0.84
1929-10-02 00:00:00,0
1929-10-02 01:00:00,0.04
1929-10-02 02:00:00,0.01
1929-10-02 03:00:00,0.04
1929-10-02 04:00:00,0.11
1929-10-02 05:00:00,0.01
1929-10-02 06:00:00,0.07
1929-10-02 07:00:00,0.01
1929-10-02 08:00:00,0
1929-10-02 09:00:00,0.01
1929-10-02 10:00:00,0.02
1929-10-02 11:00:00,0.01
1929-10-02 12:00:00,0
1929-10-02 13:00:00,0
1929-10-02 14:00:00,0.03
1929-10-03 00:00:00,0.01
1929-10-04 09:00:00,0.03
1929-10-04 10:00:00,0.01
1929-10-15 08:00:00,0.05
1929-10-15 21:00:00,0.02
1929-10-15 22:00:00,0.04
1929-10-15 23:00:00,0.02
1929-10-16 00:00:00,0.08
1929-10-16 01:00:00,0.02
1929-10-16 20:00:00,0.04
1929-10-22 06:00:00,0.08
1929-10-22 12:00:00,0
1929-10-22 13:00:00,0.01
1929-10-22 14:00:00,0.02
1929-10-22 15:00:00,0.01
1929-10-22 16:00:00,0.06
1929-10-22 17:00:00,0.03
1929-10-30 06:00:00,0.01
1929-10-30 07:00:00,0.01
1929-10-30 08:00:00,0.03
1929-10-30 10:00:00,0.11
1929-10-30 11:00:00,0.03
1929-10-30 12:00:00,0.04
1929-10-30 13:00:00,0.22
1929-10-30 14:00:00,0.03
1929-10-30 15:00:00,0.01
1929-10-30 16:00:00,0
1929-10-30 17:00:00,0.01
1929-10-30 18:00:00,0.11
1929-10-30 19:00:00,0.01
1929-10-30 20:00:00,0.04
1929-10-30 21:00:00,0
1929-10-30 22:00:00,0.02
1929-10-30 23:00:00,0.02
1929-10-31 00:00:00,0.09
1929-10-31 01:00:00,0.01
1929-10-31 02:00:00,0.01
1929-10-31 03:00:00,0.06
1929-10-31 04:00:00,0.42
1929-10-31 05:00:00,0.02
1929-10-31 06:00:00,0.18
1929-10-31 09:00:00,0.03
1929-11-01 01:00:00,0.07
1929-11-02 17:00:00,0.12
1929-11-02 18:00:00,0.13
1929-11-02 19:00:00,0.1
1929-11-02 20:00:00,0.02
1929-11-02 21:00:00,0.02
1929-11-03 02:00:00,0.01
1929-11-03 03:00:00,0.01
1929-11-03 04:00:00,0.03
1929-11-03 06:00:00,0.01
1929-11-03 07:00:00,0.11
1929-11-03 08:00:00,0
1929-11-03 09:00:00,0.1
1929-11-03 10:00:00,0.03
1929-11-03 11:00:00,0.13
1929-11-03 12:00:00,0.05
1929-11-03 13:00:00,0.01
1929-11-03 14:00:00,0.02
1929-11-03 15:00:00,0.01
1929-11-03 17:00:00,0.16
1929-11-03 21:00:00,0.01
1929-11-03 22:00:00,0.05
1929-11-03 23:00:00,0.23
1929-11-04 04:00:00,0.08
1929-11-04 09:00:00,0.02
1929-11-04 10:00:00,0.72
1929-11-13 16:00:00,0.07
1929-11-13 23:00:00,0.12
1929-11-14 16:00:00,0.01
1929-11-14 23:00:00,0.02
1929-11-15 01:00:00,0
1929-11-15 02:00:00,0.01
1929-11-15 03:00:00,0.04
1929-11-15 11:00:00,1.12
1929-11-17 08:00:00,0.01
1929-11-17 09:00:00,0.01
1929-11-17 12:00:00,0.06
1929-11-17 18:00:00,0.12
1929-11-17 19:00:00,0.22
1929-11-17 20:00:00,0.01
1929-11-17 21:00:00,0.01
1929-11-17 22:00:00,0.02
1929-11-17 23:00:00,0.08
1929-11-18 00:00:00,0
1929-11-18 01:00:00,0.03
1929-11-18 02:00:00,0.06
1929-11-18 03:00:00,0.02
1929-11-18 04:00:00,0
1929-11-18 07:00:00,0.01
1929-11-18 08:00:00,0.01
1929-11-18 10:00:00,0.07
1929-11-18 11:00:00,0.02
1929-11-20 23:00:00,0
1929-11-21 00:00:00,0.02
1929-11-24 12:00:00,0.08
1929-12-01 01:00:00,0.18
1929-12-02 10:00:00,0.01
1929-12-02 11:00:00,0.06
1929-12-02 12:00:00,0.09
1929-12-02 13:00:00,0.01
1929-12-02 14:00:00,0.02
1929-12-02 15:00:00,0.02
1929-12-02 16:00:00,0.09
1929-12-02 17:00:00,0.14
1929-12-02 18:00:00,0.08
1929-12-12 18:00:00,0
1929-12-12 19:00:00,0.01
1929-12-12 22:00:00,0.01
1929-12-12 23:00:00,0.02
1929-12-13 00:00:00,0.01
1929-12-13 01:00:00,0.09
1929-12-13 02:00:00,0
1929-12-13 03:00:00,0.01
1929-12-13 04:00:00,0.1
1929-12-13 05:00:00,0.04
1929-12-13 06:00:00,0.01
1929-12-13 07:00:00,0.06
1929-12-13 20:00:00,0.05
1929-12-14 00:00:00,0
1929-12-18 05:00:00,0
1929-12-18 06:00:00,0.02
1929-12-18 07:00:00,0.04
1929-12-18 08:00:00,0.01
1929-12-18 09:00:00,0.15
1929-12-18 10:00:00,0.08
1929-12-18 11:00:00,0
1929-12-18 12:00:00,0.47
1929-12-18 14:00:00,0.01
1929-12-18 15:00:00,0.01
1929-12-18 16:00:00,0.01
1929-12-18 17:00:00,0.25
1929-12-18 18:00:00,0.01
1929-12-23 06:00:00,0.08
1929-12-23 07:00:00,0.06
1929-12-23 08:00:00,0.1
1929-12-23 09:00:00,0.02
1929-12-23 10:00:00,0.02
1929-12-23 11:00:00,0.11
1929-12-23 12:00:00,0
1929-12-23 13:00:00,0
1929-12-23 14:00:00,0.1
1929-12-23 15:00:00,0.02
1929-12-23 16:00:00,0.01
1929-12-23 17:00:00,0.19
1929-12-23 18:00:00,0.02
1929-12-23 19:00:00,0.01
1929-12-23 20:00:00,0
1929-12-28 08:00:00,0.05
1929-12-28 13:00:00,0.15
1929-12-28 14:00:00,0.06
1929-12-29 05:00:00,0
1929-12-29 06:00:00,0.05
1929-12-29 08:00:00,0.05
1929-12-29 09:00:00,0.05
1929-12-29 10:00:00,0.03
1929-12-29 11:00:00,0
1929-12-30 08:00:00,0.02
1929-12-30 10:00:00,0.01
1930-01-01 01:00:00,0.01
1930-01-03 02:00:00,0.06
1930-01-03 03:00:00,0.05
1930-01-03 04:00:00,0.06
1930-01-03 05:00:00,0.09
1930-01-03 06:00:00,0.02
1930-01-03 07:00:00,0
1930-01-03 08:00:00,0.09
1930-01-12 03:00:00,0.06
1930-01-12 04:00:00,0
1930-01-12 05:00:00,0
1930-01-12 06:00:00,0.5
1930-01-12 07:00:00,0.16
1930-01-12 08:00:00,0.05
1930-01-12 09:00:00,0.01
1930-01-14 09:00:00,0.06
1930-01-14 10:00:00,0.03
1930-01-14 11:00:00,0.01
1930-01-14 12:00:00,0.03
1930-01-14 13:00:00,0.01
1930-01-14 14:00:00,0.02
1930-01-14 15:00:00,0.01
1930-01-14 16:00:00,0
1930-01-14 22:00:00,0.01
1930-01-14 23:00:00,0.25
1930-01-15 08:00:00,0.04
1930-01-15 12:00:00,0.01
1930-01-18 03:00:00,0.13
1930-01-18 04:00:00,0.01
1930-01-18 05:00:00,0.07
1930-01-18 06:00:00,0.05
1930-01-18 07:00:00,0.12
1930-01-18 08:00:00,0.01
1930-01-18 09:00:00,0.04
1930-01-18 10:00:00,0.02
1930-01-18 11:00:00,0
1930-01-18 12:00:00,0.03
1930-01-21 14:00:00,0.12
1930-01-22 03:00:00,0.02
1930-01-22 04:00:00,0.01
1930-01-22 05:00:00,0.16
1930-01-22 06:00:00,0.07
1930-01-22 10:00:00,0
1930-01-22 11:00:00,0.05
1930-01-22 12:00:00,0.04
1930-01-22 14:00:00,0.01
1930-01-27 06:00:00,0.02
1930-01-27 08:00:00,0.02
1930-01-27 09:00:00,0.02
1930-01-27 10:00:00,0.04
1930-01-27 11:00:00,0.01
1930-01-27 12:00:00,0.06
1930-01-27 13:00:00,0.02
1930-01-27 14:00:00,0.01
1930-01-27 15:00:00,0.04
1930-01-27 16:00:00,0.2
1930-01-27 17:00:00,0
1930-01-27 18:00:00,0.01
1930-01-27 19:00:00,0.12
1930-01-27 20:00:00,0
1930-01-27 21:00:00,0
1930-01-27 22:00:00,0.02
1930-01-27 23:00:00,0
1930-01-28 00:00:00,0.05
1930-01-30 11:00:00,0
1930-01-30 12:00:00,0.1
1930-01-30 13:00:00,0.02
1930-01-30 14:00:00,0.02
1930-01-30 15:00:00,0.01
1930-01-30 16:00:00,0
1930-01-30 18:00:00,0.09
1930-02-01 01:00:00,0
1930-02-04 13:00:00,0.01
1930-02-04 14:00:00,0.01
1930-02-04 15:00:00,0
1930-02-04 16:00:00,0.05
1930-02-04 17:00:00,0
1930-02-04 18:00:00,0
1930-02-04 19:00:00,0.01
1930-02-04 20:00:00,0.03
1930-02-04 21:00:00,0.1
1930-02-04 22:00:00,0.13
1930-02-04 23:00:00,0.13
1930-02-05 00:00:00,0.05
1930-02-05 01:00:00,0
1930-02-05 02:00:00,0.02
1930-02-05 03:00:00,0.01
1930-02-05 04:00:00,0.02
1930-02-05 05:00:00,0.09
1930-02-13 07:00:00,0.31
1930-02-13 08:00:00,0.09
1930-02-13 09:00:00,0.02
1930-02-13 10:00:00,0.02
1930-02-13 11:00:00,0
